"station","date","pm10_kal","pm25_kal","rh","temp","wd","ws","pres","pm10","pm25","lat","lon"
"HLL_hl_device_452",2023-02-17 10:00:00,NA,NA,91.46,9.66,NA,NA,NA,NA,20.45,52.475,4.641
"HLL_hl_device_452",2023-02-17 11:00:00,NA,16.79,90.79,9.75,NA,NA,NA,NA,16.79,52.475,4.641
"HLL_hl_device_452",2023-02-17 12:00:00,NA,15.03,90.12,9.83,NA,NA,NA,NA,15.03,52.475,4.641
"HLL_hl_device_452",2023-02-17 13:00:00,NA,13.32,89.08,9.95,NA,NA,NA,NA,13.32,52.475,4.641
"HLL_hl_device_452",2023-02-17 14:00:00,NA,11.91,87.52,10.21,NA,NA,NA,NA,11.91,52.475,4.641
"HLL_hl_device_452",2023-02-17 15:00:00,NA,9.54,84.57,10.83,NA,NA,NA,NA,9.54,52.475,4.641
"HLL_hl_device_452",2023-02-17 16:00:00,NA,NA,82.57,11.22,NA,NA,NA,NA,10.65,52.475,4.641
"HLL_hl_device_452",2023-02-17 17:00:00,NA,10.77,83.67,10.94,NA,NA,NA,NA,10.77,52.475,4.641
"HLL_hl_device_452",2023-02-17 18:00:00,NA,NA,85.19,10.67,NA,NA,NA,NA,10.93,52.475,4.641
"HLL_hl_device_452",2023-02-17 19:00:00,NA,13.43,84.75,10.46,NA,NA,NA,NA,13.43,52.475,4.641
"HLL_hl_device_452",2023-02-17 20:00:00,NA,NA,79.04,10.79,NA,NA,NA,NA,13.11,52.475,4.641
"HLL_hl_device_452",2023-02-17 21:00:00,NA,NA,80.65,10.55,NA,NA,NA,NA,8.95,52.475,4.641
"HLL_hl_device_452",2023-02-17 22:00:00,NA,7.5,82.14,10.42,NA,NA,NA,NA,7.5,52.475,4.641
"HLL_hl_device_452",2023-02-17 23:00:00,NA,7.08,81.68,10.27,NA,NA,NA,NA,7.08,52.475,4.641
"HLL_hl_device_452",2023-02-18,NA,7.93,82.61,10.46,NA,NA,NA,NA,7.93,52.475,4.641
"HLL_hl_device_452",2023-02-18 01:00:00,NA,NA,85.78,10.16,NA,NA,NA,NA,10.53,52.475,4.641
"HLL_hl_device_452",2023-02-18 02:00:00,NA,NA,87.34,9.76,NA,NA,NA,NA,12.75,52.475,4.641
"HLL_hl_device_452",2023-02-18 03:00:00,NA,NA,89.44,9.54,NA,NA,NA,NA,19.25,52.475,4.641
"HLL_hl_device_452",2023-02-18 04:00:00,NA,NA,90.91,9.49,NA,NA,NA,NA,34.35,52.475,4.641
"HLL_hl_device_452",2023-02-18 05:00:00,NA,29.9,91.66,9.49,NA,NA,NA,NA,29.9,52.475,4.641
"HLL_hl_device_452",2023-02-18 06:00:00,NA,NA,92.28,9.48,NA,NA,NA,NA,19.13,52.475,4.641
"HLL_hl_device_452",2023-02-18 07:00:00,NA,NA,91.53,9.6,NA,NA,NA,NA,14.75,52.475,4.641
"HLL_hl_device_452",2023-02-18 08:00:00,NA,NA,91.23,9.65,NA,NA,NA,NA,15.2,52.475,4.641
"HLL_hl_device_452",2023-02-18 09:00:00,NA,NA,90.68,9.55,NA,NA,NA,NA,12.73,52.475,4.641
"HLL_hl_device_452",2023-02-18 10:00:00,NA,8.49,86.3,9.66,NA,NA,NA,NA,8.49,52.475,4.641
"HLL_hl_device_452",2023-02-18 11:00:00,NA,8.96,83.58,10,NA,NA,NA,NA,8.96,52.475,4.641
"HLL_hl_device_452",2023-02-18 12:00:00,NA,NA,82.72,10.53,NA,NA,NA,NA,9.34,52.475,4.641
"HLL_hl_device_452",2023-02-18 13:00:00,NA,NA,80.76,11.42,NA,NA,NA,NA,8.13,52.475,4.641
"HLL_hl_device_452",2023-02-18 14:00:00,NA,8.04,80.21,11.67,NA,NA,NA,NA,8.04,52.475,4.641
"HLL_hl_device_452",2023-02-18 15:00:00,NA,NA,77.52,12.37,NA,NA,NA,NA,8.3,52.475,4.641
"HLL_hl_device_452",2023-02-18 16:00:00,NA,6.89,80.46,11.61,NA,NA,NA,NA,6.89,52.475,4.641
"HLL_hl_device_452",2023-02-18 17:00:00,NA,7.18,82.42,11.17,NA,NA,NA,NA,7.18,52.475,4.641
"HLL_hl_device_452",2023-02-18 18:00:00,NA,6.96,84.26,10.79,NA,NA,NA,NA,6.96,52.475,4.641
"HLL_hl_device_452",2023-02-18 19:00:00,NA,NA,84.32,10.7,NA,NA,NA,NA,7.8,52.475,4.641
"HLL_hl_device_452",2023-02-18 20:00:00,NA,NA,85.95,10.26,NA,NA,NA,NA,10.22,52.475,4.641
"HLL_hl_device_452",2023-02-18 21:00:00,NA,13.75,87.46,10.06,NA,NA,NA,NA,13.75,52.475,4.641
"HLL_hl_device_452",2023-02-18 22:00:00,NA,NA,NA,9.98,NA,NA,NA,NA,NA,52.475,4.641
"HLL_hl_device_452",2023-02-18 23:00:00,NA,10.94,88.09,9.89,NA,NA,NA,NA,10.94,52.475,4.641
"HLL_hl_device_452",2023-02-19,NA,NA,87.07,9.97,NA,NA,NA,NA,8.51,52.475,4.641
"HLL_hl_device_452",2023-02-19 01:00:00,NA,9.35,88.35,9.86,NA,NA,NA,NA,9.35,52.475,4.641
"HLL_hl_device_452",2023-02-19 02:00:00,NA,18.32,89.68,9.95,NA,NA,NA,NA,18.32,52.475,4.641
"HLL_hl_device_452",2023-02-19 03:00:00,NA,NA,88.28,9.99,NA,NA,NA,NA,21.47,52.475,4.641
"HLL_hl_device_452",2023-02-19 04:00:00,NA,NA,87.97,9.83,NA,NA,NA,NA,12.57,52.475,4.641
"HLL_hl_device_452",2023-02-19 05:00:00,NA,7.68,87.17,9.87,NA,NA,NA,NA,7.68,52.475,4.641
"HLL_hl_device_452",2023-02-19 06:00:00,NA,8.86,87.71,9.7,NA,NA,NA,NA,8.86,52.475,4.641
"HLL_hl_device_452",2023-02-19 07:00:00,NA,NA,87.32,9.5,NA,NA,NA,NA,9.48,52.475,4.641
"HLL_hl_device_452",2023-02-19 08:00:00,NA,NA,86.74,9.58,NA,NA,NA,NA,9.05,52.475,4.641
"HLL_hl_device_452",2023-02-19 09:00:00,NA,NA,87.84,9.38,NA,NA,NA,NA,9.77,52.475,4.641
"HLL_hl_device_452",2023-02-19 10:00:00,NA,7.37,86.6,9.73,NA,NA,NA,NA,7.37,52.475,4.641
"HLL_hl_device_452",2023-02-19 11:00:00,NA,3.84,83.26,10.48,NA,NA,NA,NA,3.84,52.475,4.641
"HLL_hl_device_452",2023-02-19 12:00:00,NA,NA,81.01,10.65,NA,NA,NA,NA,2.71,52.475,4.641
"HLL_hl_device_452",2023-02-19 13:00:00,NA,NA,81.12,10.74,NA,NA,NA,NA,3.27,52.475,4.641
"HLL_hl_device_452",2023-02-19 14:00:00,NA,1.31,79.18,10.58,NA,NA,NA,NA,1.31,52.475,4.641
"HLL_hl_device_452",2023-02-19 15:00:00,NA,NA,75.74,10.76,NA,NA,NA,NA,1.13,52.475,4.641
"HLL_hl_device_452",2023-02-19 16:00:00,NA,1.06,73.86,10.57,NA,NA,NA,NA,1.06,52.475,4.641
"HLL_hl_device_452",2023-02-19 17:00:00,NA,1.39,73.6,9.9,NA,NA,NA,NA,1.39,52.475,4.641
"HLL_hl_device_452",2023-02-19 18:00:00,NA,1.89,74.01,9.35,NA,NA,NA,NA,1.89,52.475,4.641
"HLL_hl_device_452",2023-02-19 19:00:00,NA,NA,74.22,8.68,NA,NA,NA,NA,2.67,52.475,4.641
"HLL_hl_device_452",2023-02-19 20:00:00,NA,2.19,77.97,8.43,NA,NA,NA,NA,2.19,52.475,4.641
"HLL_hl_device_452",2023-02-19 21:00:00,NA,3.34,80.08,7.85,NA,NA,NA,NA,3.34,52.475,4.641
"HLL_hl_device_452",2023-02-19 22:00:00,NA,3.17,83.62,7.51,NA,NA,NA,NA,3.17,52.475,4.641
"HLL_hl_device_452",2023-02-19 23:00:00,NA,NA,86.1,7.49,NA,NA,NA,NA,8.77,52.475,4.641
"HLL_hl_device_452",2023-02-20,NA,11.44,84.85,7.57,NA,NA,NA,NA,11.44,52.475,4.641
"HLL_hl_device_452",2023-02-20 01:00:00,NA,NA,84.64,7.97,NA,NA,NA,NA,13.33,52.475,4.641
"HLL_hl_device_452",2023-02-20 02:00:00,NA,16.09,87.36,8.11,NA,NA,NA,NA,16.09,52.475,4.641
"HLL_hl_device_452",2023-02-20 03:00:00,NA,NA,88.42,8.07,NA,NA,NA,NA,9.51,52.475,4.641
"HLL_hl_device_452",2023-02-20 04:00:00,NA,11.01,89.47,8.04,NA,NA,NA,NA,11.01,52.475,4.641
"HLL_hl_device_452",2023-02-20 05:00:00,NA,NA,89.69,8.09,NA,NA,NA,NA,12.31,52.475,4.641
"HLL_hl_device_452",2023-02-20 06:00:00,NA,12.49,89.38,8.08,NA,NA,NA,NA,12.49,52.475,4.641
"HLL_hl_device_452",2023-02-20 07:00:00,NA,11.31,88.38,8.03,NA,NA,NA,NA,11.31,52.475,4.641
"HLL_hl_device_452",2023-02-20 08:00:00,NA,NA,88.12,8.01,NA,NA,NA,NA,9.16,52.475,4.641
"HLL_hl_device_452",2023-02-20 09:00:00,NA,10.52,88.08,8.29,NA,NA,NA,NA,10.52,52.475,4.641
"HLL_hl_device_452",2023-02-20 10:00:00,NA,NA,88.02,8.36,NA,NA,NA,NA,12.01,52.475,4.641
"HLL_hl_device_452",2023-02-20 11:00:00,NA,NA,88.11,8.57,NA,NA,NA,NA,10.35,52.475,4.641
"HLL_hl_device_452",2023-02-20 12:00:00,NA,10.68,87.23,8.95,NA,NA,NA,NA,10.68,52.475,4.641
"HLL_hl_device_452",2023-02-20 13:00:00,NA,10.48,86.06,9.23,NA,NA,NA,NA,10.48,52.475,4.641
